Date,Parameter,Value,Unit
2021-01-12 11:25:45,PRESENCE,0,
2021-01-12 11:27:05,PRESENCE,1,
2021-01-12 11:48:45,PRESENCE,0,
2021-01-12 13:14:27,PRESENCE,1,
2021-01-12 13:28:41,PRESENCE,0,
2021-01-12 13:43:13,PRESENCE,1,
2021-01-12 13:48:07,PRESENCE,0,
2021-01-12 13:51:08,PRESENCE,1,
2021-01-12 14:01:16,PRESENCE,0,
2021-01-12 14:09:42,PRESENCE,1,
2021-01-12 14:18:05,PRESENCE,0,
2021-01-12 14:24:16,PRESENCE,1,
2021-01-12 14:29:22,PRESENCE,0,
2021-01-12 14:48:33,PRESENCE,1,
2021-01-12 15:00:58,PRESENCE,0,
2021-01-12 15:08:47,PRESENCE,1,
2021-01-12 15:15:22,PRESENCE,0,
2021-01-12 15:52:38,PRESENCE,1,
2021-01-12 15:57:23,PRESENCE,0,
2021-01-12 19:03:58,PRESENCE,1,
2021-01-12 19:10:27,PRESENCE,0,
2021-01-12 19:16:49,PRESENCE,1,
2021-01-12 19:35:18,PRESENCE,0,
2021-01-12 19:39:33,PRESENCE,1,
2021-01-12 19:55:19,PRESENCE,0,
2021-01-12 20:00:35,PRESENCE,1,
2021-01-12 20:29:28,PRESENCE,0,
2021-01-12 20:43:41,PRESENCE,1,
2021-01-12 20:48:31,PRESENCE,0,
2021-01-12 20:50:34,PRESENCE,1,
2021-01-12 20:58:06,PRESENCE,0,
2021-01-12 22:25:32,PRESENCE,1,
2021-01-12 22:29:51,PRESENCE,0,
2021-01-13 05:28:31,PRESENCE,1,
2021-01-13 05:32:37,PRESENCE,0,
2021-01-13 05:34:08,PRESENCE,1,
2021-01-13 05:38:32,PRESENCE,0,
2021-01-13 05:49:00,PRESENCE,1,
2021-01-13 06:07:40,PRESENCE,0,
2021-01-13 06:18:37,PRESENCE,1,
2021-01-13 06:23:52,PRESENCE,0,
2021-01-13 06:56:40,PRESENCE,1,
2021-01-13 07:01:50,PRESENCE,0,
2021-01-13 07:37:36,PRESENCE,1,
2021-01-13 07:41:44,PRESENCE,0,
2021-01-13 08:53:22,PRESENCE,1,
2021-01-13 09:02:57,PRESENCE,0,
2021-01-13 10:52:44,PRESENCE,1,
2021-01-13 11:03:31,PRESENCE,0,
2021-01-13 11:07:15,PRESENCE,1,
2021-01-13 11:15:55,PRESENCE,0,
2021-01-13 11:16:35,PRESENCE,1,
2021-01-13 11:22:51,PRESENCE,0,
2021-01-13 11:25:29,PRESENCE,1,
2021-01-13 11:29:38,PRESENCE,0,
2021-01-13 11:53:14,PRESENCE,1,
2021-01-13 12:12:56,PRESENCE,0,
2021-01-13 12:18:22,PRESENCE,1,
2021-01-13 12:23:01,PRESENCE,0,
2021-01-13 12:26:26,PRESENCE,1,
2021-01-13 12:34:56,PRESENCE,0,
2021-01-13 12:35:26,PRESENCE,1,
2021-01-13 12:48:35,PRESENCE,0,
2021-01-13 12:53:24,PRESENCE,1,
2021-01-13 13:00:21,PRESENCE,0,
2021-01-13 13:05:22,PRESENCE,1,
2021-01-13 13:16:32,PRESENCE,0,
2021-01-13 13:28:11,PRESENCE,1,
2021-01-13 13:38:05,PRESENCE,0,
2021-01-13 14:05:07,PRESENCE,1,
2021-01-13 14:09:25,PRESENCE,0,
2021-01-13 15:18:19,PRESENCE,1,
2021-01-13 15:24:29,PRESENCE,0,
2021-01-13 16:18:28,PRESENCE,1,
2021-01-13 16:26:31,PRESENCE,0,
2021-01-13 16:50:07,PRESENCE,1,
2021-01-13 16:54:39,PRESENCE,0,
2021-01-13 16:56:05,PRESENCE,1,
2021-01-13 17:00:14,PRESENCE,0,
2021-01-13 17:20:21,PRESENCE,1,
2021-01-13 17:24:51,PRESENCE,0,
2021-01-13 17:30:39,PRESENCE,1,
2021-01-13 17:35:19,PRESENCE,0,
2021-01-13 17:42:58,PRESENCE,1,
2021-01-13 17:47:22,PRESENCE,0,
2021-01-13 17:50:25,PRESENCE,1,
2021-01-13 18:01:24,PRESENCE,0,
2021-01-13 18:06:15,PRESENCE,1,
2021-01-13 18:11:24,PRESENCE,0,
2021-01-13 18:13:00,PRESENCE,1,
2021-01-13 18:26:48,PRESENCE,0,
2021-01-13 19:22:39,PRESENCE,1,
2021-01-13 19:26:45,PRESENCE,0,
2021-01-13 19:26:49,PRESENCE,1,
2021-01-13 19:31:30,PRESENCE,0,
2021-01-13 19:42:19,PRESENCE,1,
2021-01-13 19:46:54,PRESENCE,0,
2021-01-14 05:56:35,PRESENCE,1,
2021-01-14 06:01:27,PRESENCE,0,
2021-01-14 06:30:49,PRESENCE,1,
2021-01-14 06:37:56,PRESENCE,0,
2021-01-14 06:53:46,PRESENCE,1,
2021-01-14 06:58:26,PRESENCE,0,
2021-01-14 08:10:43,PRESENCE,1,
2021-01-14 08:14:49,PRESENCE,0,
2021-01-14 08:34:00,PRESENCE,1,
2021-01-14 08:48:14,PRESENCE,0,
2021-01-14 09:00:39,PRESENCE,1,
2021-01-14 09:07:26,PRESENCE,0,
2021-01-14 09:22:09,PRESENCE,1,
2021-01-14 09:27:25,PRESENCE,0,
2021-01-14 11:18:06,PRESENCE,1,
2021-01-14 11:24:02,PRESENCE,0,
2021-01-14 11:25:19,PRESENCE,1,
2021-01-14 11:29:25,PRESENCE,0,
2021-01-14 11:30:22,PRESENCE,1,
2021-01-14 11:41:46,PRESENCE,0,
2021-01-14 11:42:15,PRESENCE,1,
2021-01-14 11:46:48,PRESENCE,0,
2021-01-14 11:47:41,PRESENCE,1,
2021-01-14 11:52:35,PRESENCE,0,
2021-01-14 11:53:50,PRESENCE,1,
2021-01-14 11:59:54,PRESENCE,0,
2021-01-14 12:03:30,PRESENCE,1,
2021-01-14 12:13:33,PRESENCE,0,
2021-01-14 12:14:51,PRESENCE,1,
2021-01-14 12:23:09,PRESENCE,0,
2021-01-14 12:24:01,PRESENCE,1,
2021-01-14 12:28:57,PRESENCE,0,
2021-01-14 12:29:05,PRESENCE,1,
2021-01-14 12:33:20,PRESENCE,0,
2021-01-14 12:41:52,PRESENCE,1,
2021-01-14 12:51:28,PRESENCE,0,
2021-01-14 13:00:20,PRESENCE,1,
2021-01-14 13:04:41,PRESENCE,0,
2021-01-14 14:18:34,PRESENCE,1,
2021-01-14 14:23:14,PRESENCE,0,
2021-01-14 16:00:00,PRESENCE,1,
2021-01-14 16:13:21,PRESENCE,0,
2021-01-14 16:26:25,PRESENCE,1,
2021-01-14 16:31:31,PRESENCE,0,
2021-01-14 17:08:03,PRESENCE,1,
2021-01-14 17:12:49,PRESENCE,0,
2021-01-14 17:29:35,PRESENCE,1,
2021-01-14 17:35:47,PRESENCE,0,
2021-01-14 17:40:56,PRESENCE,1,
2021-01-14 17:45:19,PRESENCE,0,
2021-01-14 18:06:22,PRESENCE,1,
2021-01-14 18:12:53,PRESENCE,0,
2021-01-14 18:35:28,PRESENCE,1,
2021-01-14 18:46:20,PRESENCE,0,
2021-01-14 18:47:32,PRESENCE,1,
2021-01-14 18:56:06,PRESENCE,0,
2021-01-14 22:52:55,PRESENCE,1,
2021-01-14 22:58:14,PRESENCE,0,
2021-01-15 05:44:25,PRESENCE,1,
2021-01-15 05:53:38,PRESENCE,0,
2021-01-15 05:54:45,PRESENCE,1,
2021-01-15 05:59:13,PRESENCE,0,
2021-01-15 06:31:58,PRESENCE,1,
2021-01-15 06:40:09,PRESENCE,0,
2021-01-15 09:45:07,PRESENCE,1,
2021-01-15 09:53:25,PRESENCE,0,
2021-01-15 09:59:56,PRESENCE,1,
2021-01-15 10:04:02,PRESENCE,0,
2021-01-15 10:04:03,PRESENCE,1,
2021-01-15 10:08:20,PRESENCE,0,
2021-01-15 10:19:16,PRESENCE,1,
2021-01-15 10:28:00,PRESENCE,0,
2021-01-15 10:29:43,PRESENCE,1,
2021-01-15 10:35:25,PRESENCE,0,
2021-01-15 10:54:43,PRESENCE,1,
2021-01-15 10:59:23,PRESENCE,0,
2021-01-15 11:30:12,PRESENCE,1,
2021-01-15 11:39:03,PRESENCE,0,
2021-01-15 11:41:52,PRESENCE,1,
2021-01-15 11:46:23,PRESENCE,0,
2021-01-15 11:55:21,PRESENCE,1,
2021-01-15 12:00:44,PRESENCE,0,
2021-01-15 12:29:07,PRESENCE,1,
2021-01-15 12:34:48,PRESENCE,0,
2021-01-15 12:39:45,PRESENCE,1,
2021-01-15 12:52:46,PRESENCE,0,
2021-01-15 13:12:09,PRESENCE,1,
2021-01-15 13:23:12,PRESENCE,0,
2021-01-15 13:30:05,PRESENCE,1,
2021-01-15 13:34:53,PRESENCE,0,
2021-01-15 13:35:14,PRESENCE,1,
2021-01-15 13:45:36,PRESENCE,0,
2021-01-15 14:48:19,PRESENCE,1,
2021-01-15 14:52:30,PRESENCE,0,
2021-01-15 16:13:33,PRESENCE,1,
2021-01-15 16:17:41,PRESENCE,0,
2021-01-15 16:54:41,PRESENCE,1,
2021-01-15 16:59:05,PRESENCE,0,
2021-01-15 17:53:44,PRESENCE,1,
2021-01-15 17:58:07,PRESENCE,0,
2021-01-15 17:59:52,PRESENCE,1,
2021-01-15 18:04:53,PRESENCE,0,
2021-01-15 18:20:02,PRESENCE,1,
2021-01-15 18:24:08,PRESENCE,0,
2021-01-15 18:27:00,PRESENCE,1,
2021-01-15 18:42:26,PRESENCE,0,
2021-01-15 18:46:34,PRESENCE,1,
2021-01-15 18:51:18,PRESENCE,0,
2021-01-15 19:01:02,PRESENCE,1,
2021-01-15 19:18:35,PRESENCE,0,
2021-01-15 22:13:50,PRESENCE,1,
2021-01-15 22:19:29,PRESENCE,0,
2021-01-16 05:14:48,PRESENCE,1,
2021-01-16 05:20:09,PRESENCE,0,
2021-01-16 06:00:58,PRESENCE,1,
2021-01-16 06:08:12,PRESENCE,0,
2021-01-16 06:10:08,PRESENCE,1,
2021-01-16 06:15:41,PRESENCE,0,
2021-01-16 07:33:34,PRESENCE,1,
2021-01-16 07:45:34,PRESENCE,0,
2021-01-16 07:55:35,PRESENCE,1,
2021-01-16 08:14:41,PRESENCE,0,
2021-01-16 08:19:25,PRESENCE,1,
2021-01-16 08:24:13,PRESENCE,0,
2021-01-16 08:58:46,PRESENCE,1,
2021-01-16 09:03:11,PRESENCE,0,
2021-01-16 10:21:45,PRESENCE,1,
2021-01-16 10:30:26,PRESENCE,0,
2021-01-16 10:31:34,PRESENCE,1,
2021-01-16 10:35:45,PRESENCE,0,
2021-01-16 10:41:46,PRESENCE,1,
2021-01-16 10:50:02,PRESENCE,0,
2021-01-16 11:12:22,PRESENCE,1,
2021-01-16 11:17:31,PRESENCE,0,
2021-01-16 11:18:37,PRESENCE,1,
2021-01-16 11:22:56,PRESENCE,0,
2021-01-16 11:24:19,PRESENCE,1,
2021-01-16 11:29:24,PRESENCE,0,
2021-01-16 11:46:57,PRESENCE,1,
2021-01-16 11:51:29,PRESENCE,0,
2021-01-16 11:51:54,PRESENCE,1,
2021-01-16 11:56:31,PRESENCE,0,
2021-01-16 12:05:05,PRESENCE,1,
2021-01-16 12:09:15,PRESENCE,0,
2021-01-16 12:12:05,PRESENCE,1,
2021-01-16 12:18:33,PRESENCE,0,
2021-01-16 12:20:01,PRESENCE,1,
2021-01-16 12:24:22,PRESENCE,0,
2021-01-16 12:27:20,PRESENCE,1,
2021-01-16 12:33:07,PRESENCE,0,
2021-01-16 12:41:28,PRESENCE,1,
2021-01-16 12:56:50,PRESENCE,0,
2021-01-16 12:58:57,PRESENCE,1,
2021-01-16 13:03:19,PRESENCE,0,
2021-01-16 13:03:26,PRESENCE,1,
2021-01-16 13:11:00,PRESENCE,0,
2021-01-16 13:15:23,PRESENCE,1,
2021-01-16 13:24:28,PRESENCE,0,
2021-01-16 13:30:47,PRESENCE,1,
2021-01-16 13:36:13,PRESENCE,0,
2021-01-16 13:54:15,PRESENCE,1,
2021-01-16 13:58:40,PRESENCE,0,
2021-01-16 14:02:31,PRESENCE,1,
2021-01-16 14:07:02,PRESENCE,0,
2021-01-16 14:31:38,PRESENCE,1,
2021-01-16 14:39:16,PRESENCE,0,
2021-01-16 15:20:11,PRESENCE,1,
2021-01-16 15:24:17,PRESENCE,0,
2021-01-16 16:39:16,PRESENCE,1,
2021-01-16 16:45:44,PRESENCE,0,
2021-01-16 16:52:05,PRESENCE,1,
2021-01-16 16:56:52,PRESENCE,0,
2021-01-16 17:05:02,PRESENCE,1,
2021-01-16 17:09:22,PRESENCE,0,
2021-01-16 17:35:01,PRESENCE,1,
2021-01-16 17:39:20,PRESENCE,0,
2021-01-16 18:40:59,PRESENCE,1,
2021-01-16 18:48:09,PRESENCE,0,
2021-01-16 18:53:18,PRESENCE,1,
2021-01-16 19:08:20,PRESENCE,0,
2021-01-16 19:27:49,PRESENCE,1,
2021-01-16 19:42:11,PRESENCE,0,
2021-01-17 06:12:35,PRESENCE,1,
2021-01-17 06:18:27,PRESENCE,0,
2021-01-17 07:44:25,PRESENCE,1,
2021-01-17 07:53:31,PRESENCE,0,
2021-01-17 07:54:01,PRESENCE,1,
2021-01-17 08:00:38,PRESENCE,0,
2021-01-17 08:13:40,PRESENCE,1,
2021-01-17 08:23:33,PRESENCE,0,
2021-01-17 08:33:39,PRESENCE,1,
2021-01-17 08:38:13,PRESENCE,0,
2021-01-17 08:52:42,PRESENCE,1,
2021-01-17 09:07:03,PRESENCE,0,
2021-01-17 09:55:51,PRESENCE,1,
2021-01-17 10:06:08,PRESENCE,0,
2021-01-17 10:07:43,PRESENCE,1,
2021-01-17 10:23:43,PRESENCE,0,
2021-01-17 14:35:39,PRESENCE,1,
2021-01-17 14:41:16,PRESENCE,0,
2021-01-17 14:51:40,PRESENCE,1,
2021-01-17 15:03:23,PRESENCE,0,
2021-01-17 15:04:12,PRESENCE,1,
2021-01-17 15:25:47,PRESENCE,0,
2021-01-17 15:27:50,PRESENCE,1,
2021-01-17 15:32:06,PRESENCE,0,
2021-01-17 15:32:18,PRESENCE,1,
2021-01-17 15:43:06,PRESENCE,0,
2021-01-17 15:47:49,PRESENCE,1,
2021-01-17 15:54:00,PRESENCE,0,
2021-01-17 18:53:54,PRESENCE,1,
2021-01-17 18:58:28,PRESENCE,0,
2021-01-17 18:58:44,PRESENCE,1,
2021-01-17 19:02:54,PRESENCE,0,
2021-01-17 19:04:32,PRESENCE,1,
2021-01-17 19:08:44,PRESENCE,0,
2021-01-17 19:13:22,PRESENCE,1,
2021-01-17 19:21:38,PRESENCE,0,
2021-01-17 19:38:35,PRESENCE,1,
2021-01-17 19:48:09,PRESENCE,0,
2021-01-18 04:27:38,PRESENCE,1,
2021-01-18 04:38:32,PRESENCE,0,
2021-01-18 04:42:12,PRESENCE,1,
2021-01-18 04:46:42,PRESENCE,0,
2021-01-18 07:11:48,PRESENCE,1,
2021-01-18 07:27:59,PRESENCE,0,
2021-01-18 10:07:41,PRESENCE,1,
2021-01-18 10:14:08,PRESENCE,0,
2021-01-18 10:18:39,PRESENCE,1,
2021-01-18 10:24:03,PRESENCE,0,
2021-01-18 10:26:12,PRESENCE,1,
2021-01-18 10:31:36,PRESENCE,0,
2021-01-18 10:32:12,PRESENCE,1,
2021-01-18 10:41:08,PRESENCE,0,
2021-01-18 10:44:08,PRESENCE,1,
2021-01-18 10:49:11,PRESENCE,0,
2021-01-18 10:51:45,PRESENCE,1,
2021-01-18 10:56:13,PRESENCE,0,
2021-01-18 12:46:55,PRESENCE,1,
2021-01-18 12:51:58,PRESENCE,0,
2021-01-18 12:57:34,PRESENCE,1,
2021-01-18 13:03:59,PRESENCE,0,
2021-01-18 13:13:42,PRESENCE,1,
2021-01-18 13:20:23,PRESENCE,0,
2021-01-18 13:23:20,PRESENCE,1,
2021-01-18 13:35:21,PRESENCE,0,
2021-01-18 13:35:25,PRESENCE,1,
2021-01-18 13:41:44,PRESENCE,0,
2021-01-18 13:43:51,PRESENCE,1,
2021-01-18 13:52:36,PRESENCE,0,
2021-01-18 13:52:48,PRESENCE,1,
2021-01-18 14:02:37,PRESENCE,0,
2021-01-18 14:13:43,PRESENCE,1,
2021-01-18 14:24:06,PRESENCE,0,
2021-01-18 14:30:45,PRESENCE,1,
2021-01-18 14:47:28,PRESENCE,0,
2021-01-18 14:48:53,PRESENCE,1,
2021-01-18 14:58:04,PRESENCE,0,
2021-01-18 15:00:18,PRESENCE,1,
2021-01-18 15:04:59,PRESENCE,0,
2021-01-18 15:13:16,PRESENCE,1,
2021-01-18 15:19:54,PRESENCE,0,
2021-01-18 15:27:10,PRESENCE,1,
2021-01-18 15:31:17,PRESENCE,0,
2021-01-18 15:36:07,PRESENCE,1,
2021-01-18 15:42:15,PRESENCE,0,
2021-01-18 15:57:01,PRESENCE,1,
2021-01-18 16:03:49,PRESENCE,0,
2021-01-18 17:10:12,PRESENCE,1,
2021-01-18 17:15:30,PRESENCE,0,
2021-01-18 17:17:57,PRESENCE,1,
2021-01-18 17:22:04,PRESENCE,0,
2021-01-18 17:55:16,PRESENCE,1,
2021-01-18 18:03:07,PRESENCE,0,
2021-01-18 18:20:55,PRESENCE,1,
2021-01-18 18:27:41,PRESENCE,0,
2021-01-18 18:39:18,PRESENCE,1,
2021-01-18 18:43:40,PRESENCE,0,
2021-01-18 18:55:59,PRESENCE,1,
2021-01-18 19:03:22,PRESENCE,0,
2021-01-18 19:19:52,PRESENCE,1,
2021-01-18 19:24:31,PRESENCE,0,
2021-01-18 19:25:35,PRESENCE,1,
2021-01-18 19:29:54,PRESENCE,0,
2021-01-18 19:34:23,PRESENCE,1,
2021-01-18 19:46:39,PRESENCE,0,
2021-01-18 23:11:25,PRESENCE,1,
2021-01-18 23:20:17,PRESENCE,0,
2021-01-19 05:59:25,PRESENCE,1,
2021-01-19 06:03:32,PRESENCE,0,
2021-01-19 06:13:03,PRESENCE,1,
2021-01-19 06:17:09,PRESENCE,0,
2021-01-19 06:34:10,PRESENCE,1,
2021-01-19 06:50:53,PRESENCE,0,
2021-01-19 06:51:45,PRESENCE,1,
2021-01-19 06:59:29,PRESENCE,0,
2021-01-19 07:06:22,PRESENCE,1,
2021-01-19 07:11:26,PRESENCE,0,
2021-01-19 07:11:58,PRESENCE,1,
2021-01-19 07:22:12,PRESENCE,0,
2021-01-19 07:33:09,PRESENCE,1,
2021-01-19 07:39:07,PRESENCE,0,
2021-01-19 08:28:39,PRESENCE,1,
2021-01-19 08:40:38,PRESENCE,0,
2021-01-19 08:41:11,PRESENCE,1,
2021-01-19 08:49:36,PRESENCE,0,
2021-01-19 08:54:22,PRESENCE,1,
2021-01-19 08:59:31,PRESENCE,0,
2021-01-19 09:05:58,PRESENCE,1,
2021-01-19 09:10:33,PRESENCE,0,
2021-01-19 09:13:17,PRESENCE,1,
2021-01-19 09:21:51,PRESENCE,0,
2021-01-19 09:24:33,PRESENCE,1,
2021-01-19 09:29:32,PRESENCE,0,
2021-01-19 09:41:18,PRESENCE,1,
2021-01-19 09:59:33,PRESENCE,0,
2021-01-19 10:10:55,PRESENCE,1,
2021-01-19 10:17:24,PRESENCE,0,
2021-01-19 10:33:20,PRESENCE,1,
2021-01-19 10:43:24,PRESENCE,0,
2021-01-19 10:49:32,PRESENCE,1,
2021-01-19 10:56:18,PRESENCE,0,
2021-01-19 10:57:17,PRESENCE,1,
2021-01-19 11:04:59,PRESENCE,0,
2021-01-19 11:08:27,PRESENCE,1,
2021-01-19 11:12:34,PRESENCE,0,
2021-01-19 11:21:28,PRESENCE,1,
2021-01-19 11:31:31,PRESENCE,0,
2021-01-19 11:38:40,PRESENCE,1,
2021-01-19 11:42:51,PRESENCE,0,
2021-01-19 11:47:58,PRESENCE,1,
2021-01-19 11:52:25,PRESENCE,0,
2021-01-19 11:53:43,PRESENCE,1,
2021-01-19 12:03:43,PRESENCE,0,
2021-01-19 12:07:33,PRESENCE,1,
2021-01-19 12:25:16,PRESENCE,0,
2021-01-19 12:26:04,PRESENCE,1,
2021-01-19 12:36:07,PRESENCE,0,
2021-01-19 13:00:18,PRESENCE,1,
2021-01-19 13:04:44,PRESENCE,0,
2021-01-19 13:16:11,PRESENCE,1,
2021-01-19 13:20:20,PRESENCE,0,
2021-01-19 14:01:10,PRESENCE,1,
2021-01-19 14:05:15,PRESENCE,0,
2021-01-19 14:12:25,PRESENCE,1,
2021-01-19 14:16:39,PRESENCE,0,
2021-01-19 15:06:20,PRESENCE,1,
2021-01-19 15:13:35,PRESENCE,0,
2021-01-19 15:35:17,PRESENCE,1,
2021-01-19 15:44:34,PRESENCE,0,
2021-01-19 17:44:14,PRESENCE,1,
2021-01-19 17:49:15,PRESENCE,0,
2021-01-19 17:55:18,PRESENCE,1,
2021-01-19 17:59:25,PRESENCE,0,
2021-01-19 18:00:20,PRESENCE,1,
2021-01-19 18:04:44,PRESENCE,0,
2021-01-19 18:16:06,PRESENCE,1,
2021-01-19 18:20:15,PRESENCE,0,
2021-01-19 18:21:50,PRESENCE,1,
2021-01-19 18:30:27,PRESENCE,0,
2021-01-19 18:36:54,PRESENCE,1,
2021-01-19 18:46:42,PRESENCE,0,
2021-01-19 18:46:47,PRESENCE,1,
2021-01-19 19:00:00,PRESENCE,0,
2021-01-19 22:34:59,PRESENCE,1,
2021-01-19 22:44:01,PRESENCE,0,
2021-01-20 05:45:58,PRESENCE,1,
2021-01-20 05:54:06,PRESENCE,0,
2021-01-20 05:56:09,PRESENCE,1,
2021-01-20 06:01:17,PRESENCE,0,
2021-01-20 06:18:17,PRESENCE,1,
2021-01-20 06:22:26,PRESENCE,0,
2021-01-20 06:36:41,PRESENCE,1,
2021-01-20 06:44:24,PRESENCE,0,
2021-01-20 06:45:51,PRESENCE,1,
2021-01-20 06:50:53,PRESENCE,0,
2021-01-20 07:00:08,PRESENCE,1,
2021-01-20 07:04:18,PRESENCE,0,
2021-01-20 10:29:18,PRESENCE,1,
2021-01-20 10:35:09,PRESENCE,0,
2021-01-20 11:52:46,PRESENCE,1,
2021-01-20 11:57:14,PRESENCE,0,
2021-01-20 12:03:40,PRESENCE,1,
2021-01-20 12:07:47,PRESENCE,0,
2021-01-20 12:12:06,PRESENCE,1,
2021-01-20 12:22:45,PRESENCE,0,
2021-01-20 12:26:36,PRESENCE,1,
2021-01-20 12:50:13,PRESENCE,0,
2021-01-20 12:52:47,PRESENCE,1,
2021-01-20 13:00:48,PRESENCE,0,
2021-01-20 13:08:38,PRESENCE,1,
2021-01-20 13:15:27,PRESENCE,0,
2021-01-20 13:28:47,PRESENCE,1,
2021-01-20 13:34:30,PRESENCE,0,
2021-01-20 14:31:32,PRESENCE,1,
2021-01-20 14:36:55,PRESENCE,0,
2021-01-20 15:12:41,PRESENCE,1,
2021-01-20 15:17:20,PRESENCE,0,
2021-01-20 15:17:41,PRESENCE,1,
2021-01-20 15:22:17,PRESENCE,0,
2021-01-20 15:27:29,PRESENCE,1,
2021-01-20 15:33:31,PRESENCE,0,
2021-01-20 15:58:53,PRESENCE,1,
2021-01-20 16:06:54,PRESENCE,0,
2021-01-20 17:00:39,PRESENCE,1,
2021-01-20 17:08:23,PRESENCE,0,
2021-01-20 18:06:14,PRESENCE,1,
2021-01-20 18:10:22,PRESENCE,0,
2021-01-20 18:39:34,PRESENCE,1,
2021-01-20 18:44:56,PRESENCE,0,
2021-01-20 19:05:14,PRESENCE,1,
2021-01-20 19:12:13,PRESENCE,0,
2021-01-20 19:12:56,PRESENCE,1,
2021-01-20 19:27:04,PRESENCE,0,
2021-01-20 19:32:40,PRESENCE,1,
2021-01-20 19:37:19,PRESENCE,0,
2021-01-20 19:47:10,PRESENCE,1,
2021-01-20 20:00:31,PRESENCE,0,
2021-01-20 20:02:39,PRESENCE,1,
2021-01-20 20:12:51,PRESENCE,0,
2021-01-21 05:21:29,PRESENCE,1,
2021-01-21 05:37:11,PRESENCE,0,
2021-01-21 05:42:52,PRESENCE,1,
2021-01-21 05:49:09,PRESENCE,0,
2021-01-21 07:32:50,PRESENCE,1,
2021-01-21 07:41:53,PRESENCE,0,
2021-01-21 07:45:42,PRESENCE,1,
2021-01-21 07:50:52,PRESENCE,0,
2021-01-21 07:57:48,PRESENCE,1,
2021-01-21 08:05:26,PRESENCE,0,
2021-01-21 08:06:15,PRESENCE,1,
2021-01-21 08:19:10,PRESENCE,0,
2021-01-21 08:59:36,PRESENCE,1,
2021-01-21 09:04:38,PRESENCE,0,
2021-01-21 09:40:00,PRESENCE,1,
2021-01-21 09:44:49,PRESENCE,0,
2021-01-21 11:09:08,PRESENCE,1,
2021-01-21 11:15:03,PRESENCE,0,
2021-01-21 11:54:37,PRESENCE,1,
2021-01-21 11:58:42,PRESENCE,0,
2021-01-21 12:00:46,PRESENCE,1,
2021-01-21 12:05:03,PRESENCE,0,
2021-01-21 12:05:27,PRESENCE,1,
2021-01-21 12:13:45,PRESENCE,0,
2021-01-21 12:17:17,PRESENCE,1,
2021-01-21 12:28:38,PRESENCE,0,
2021-01-21 12:37:03,PRESENCE,1,
2021-01-21 12:41:20,PRESENCE,0,
2021-01-21 12:43:13,PRESENCE,1,
2021-01-21 12:50:28,PRESENCE,0,
2021-01-21 13:09:48,PRESENCE,1,
2021-01-21 13:19:33,PRESENCE,0,
2021-01-21 13:59:35,PRESENCE,1,
2021-01-21 14:03:41,PRESENCE,0,
2021-01-21 14:43:06,PRESENCE,1,
2021-01-21 14:48:49,PRESENCE,0,
2021-01-21 16:06:07,PRESENCE,1,
2021-01-21 16:11:34,PRESENCE,0,
2021-01-21 18:15:31,PRESENCE,1,
2021-01-21 18:24:20,PRESENCE,0,
2021-01-21 18:26:13,PRESENCE,1,
2021-01-21 18:30:24,PRESENCE,0,
2021-01-21 18:31:49,PRESENCE,1,
2021-01-21 18:50:05,PRESENCE,0,
2021-01-21 18:58:23,PRESENCE,1,
2021-01-21 19:02:40,PRESENCE,0,
2021-01-21 19:45:32,PRESENCE,1,
2021-01-21 19:51:06,PRESENCE,0,
2021-01-21 20:39:40,PRESENCE,1,
2021-01-21 20:44:53,PRESENCE,0,
2021-01-22 04:06:07,PRESENCE,1,
2021-01-22 04:14:47,PRESENCE,0,
2021-01-22 04:17:31,PRESENCE,1,
2021-01-22 04:21:47,PRESENCE,0,
2021-01-22 04:22:01,PRESENCE,1,
2021-01-22 04:27:30,PRESENCE,0,
2021-01-22 04:35:16,PRESENCE,1,
2021-01-22 04:42:17,PRESENCE,0,
2021-01-22 05:54:29,PRESENCE,1,
2021-01-22 06:01:10,PRESENCE,0,
2021-01-22 07:55:18,PRESENCE,1,
2021-01-22 08:00:35,PRESENCE,0,
2021-01-22 08:05:55,PRESENCE,1,
2021-01-22 08:11:48,PRESENCE,0,
2021-01-22 08:12:52,PRESENCE,1,
2021-01-22 08:17:22,PRESENCE,0,
2021-01-22 08:20:57,PRESENCE,1,
2021-01-22 08:25:03,PRESENCE,0,
2021-01-22 08:32:07,PRESENCE,1,
2021-01-22 08:49:03,PRESENCE,0,
2021-01-22 09:13:52,PRESENCE,1,
2021-01-22 09:18:28,PRESENCE,0,
2021-01-22 10:27:10,PRESENCE,1,
2021-01-22 10:31:53,PRESENCE,0,
2021-01-22 11:33:17,PRESENCE,1,
2021-01-22 11:37:24,PRESENCE,0,
2021-01-22 11:49:53,PRESENCE,1,
2021-01-22 11:54:51,PRESENCE,0,
2021-01-22 11:56:32,PRESENCE,1,
2021-01-22 12:06:13,PRESENCE,0,
2021-01-22 12:26:44,PRESENCE,1,
2021-01-22 12:30:51,PRESENCE,0,
2021-01-22 12:31:20,PRESENCE,1,
2021-01-22 12:44:02,PRESENCE,0,
2021-01-22 12:45:04,PRESENCE,1,
2021-01-22 12:59:31,PRESENCE,0,
2021-01-22 13:01:15,PRESENCE,1,
2021-01-22 13:05:33,PRESENCE,0,
2021-01-22 13:09:04,PRESENCE,1,
2021-01-22 13:18:07,PRESENCE,0,
2021-01-22 14:09:08,PRESENCE,1,
